timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm)
493764489,31,20.33138856,5699.898507,2869.185771,3325.190062
493763550,31,35.40072639,5473.373536,2659.83501,2771.384959
493760952,31,35.61632156,5386.523481,2791.89463,2601.865907
493763195,31,19.8677309,5573.978335,2848.777042,2610.319114
493764621,31,138.3842975,5621.663261,2715.205681,3619.034383
493760652,31,19.8677309,5275.445726,2835.41369,2417.039691
493764032,31,114.1184632,5574.122973,2944.686245,2269.704523
493763389,31,33.53325688,5573.769744,2681.525378,2729.571655
493761041,31,142.0530223,5496.098767,2770.147389,1968.783846
493763929,31,50.4576659,5675.211462,3013.190181,2450.458841
493759742,31,117.893054,5286.401053,2835.41369,2738.345341
493765261,31,33.64902186,5450.617854,2743.419099,2762.250756
493760050,31,67.17334778,5459.552147,2849.651268,2140.623116
493763168,31,-14.13920646,5711.795776,2705.641019,2660.747479
493760342,31,49.43946188,5435.538171,2975.659654,768.8248971
493762578,31,32.67150838,5890.504167,2764.286654,2561.384772
493761801,31,31.47578041,5348.329073,2894.209818,2462.049167
493761429,31,71.34752589,5261.858764,2781.961867,2545.717797
493759299,31,71.92691415,5338.384865,2946.877232,4257.148766
493759615,31,113.1440576,5308.848545,2673.755245,2836.303166
493759512,31,52.0661157,5398.547771,2833.290315,2961.516549
493761579,31,89.57235421,5186.255565,2991.404298,2867.240482
493761172,31,52.5,5360.783683,1520.127047,2176.125729
493764426,31,21.24878049,5484.822777,2917.929519,2620.819688
493764983,31,53.7804878,5942.618601,2803.893528,3934.881305
493762282,31,49.94337486,5737.761511,,
493760474,31,54.91905355,5609.349535,2715.817703,2130.329679
493759845,31,21.45812808,5450.015256,2920.798673,2520.615385
493762548,31,21.617866,5622.316107,1746.84216,2663.134335
493764237,31,130.4342746,5584.964394,2843.939113,2814.652375
493764562,31,109.3343558,5674.551784,2805.973053,2740.885242
493761684,31,44.63714903,5139.233575,2901.43992,2591.030331
493759702,31,21.69863014,5436.087931,2784.057243,4116.604029
493764771,31,147.69129,5699.062456,2637.732047,3177.894689
493762088,31,117.1182913,5522.630767,2833.290315,1823.411381
493763157,31,84.55045872,5622.316107,2769.007319,2634.601208
493762751,31,68.50939227,5660.563017,2822.720965,2236.411205
493764636,31,72.85663925,5687.111952,2847.38024,2909.059193
493759173,31,19.23178808,5163.184572,4865.860221,4657.882149
493762781,31,112.3203782,5850.463968,2843.939113,2547.718515
493765114,31,88.42643923,5769.4358,2745.419772,3433.577016
493760546,31,33.76558891,5446.843624,2623.543538,2572.427729
493762356,31,20.91716687,5686.188982,2788.257481,2643.569902
493764830,31,67.17334778,5828.554378,2633.998506,3104.592817
493762193,31,67.83479212,5835.793602,2961.567547,2205.856648
493761594,31,,,,2294.409723
493760517,31,21.78,5598.908754,2675.310903,3004.74817
493763286,31,169.0979381,5649.873264,2978.10776,2650.617021
493762223,31,51.88235294,,2862.820804,2329.609632
493759992,31,90.15652174,5536.37327,3031.196088,3896.408252
493759786,31,21.24878049,5422.527294,2815.917901,2646.033607
493759572,31,10.75746269,5449.280042,2690.852422,3182.975557
493762947,31,32.67150838,5824.886427,2997.581648,2502.391324
493763810,31,0.247787611,5623.565142,2843.198042,2663.241379
493761996,31,50.11363636,5573.769744,3057.062816,2815.95757
493765085,31,84.55045872,5546.883624,2824.125653,2865.034755
493759499,31,49.60629921,5517.120784,2754.321908,2609.134407
493764309,31,51.69988277,5548.855473,2877.716551,2531.759348
493762399,31,51.04166667,5673.892259,2649.838136,2839.659444
493762844,31,113.7542553,5750.071346,2978.216512,2441.87833
493763237,31,,,2729.911374,2699.124244
493761474,31,71.67745665,5373.308879,2755.197405,2527.126393
493764800,31,82.61354582,5686.063994,2729.5063,2929.157591
493761114,31,70.53583618,5296.31228,2875.579104,2035.163776
493760007,31,50.4576659,5585.614337,2759.409172,3046.747464
493761069,31,47.21627409,5178.327375,2681.525378,2140.888912
493760967,31,46.96485623,5308.7537,2734.623921,2262.31968
493765449,31,22.28132992,5562.690178,2711.059074,2992.942099
493759242,31,49.66216216,6209.244424,2812.300279,2235.025
493763796,31,142.658147,5611.928842,2814.322093,2641.217972
493765304,31,85.68595041,5668.385076,2838.95973,2712.126555
493760036,31,82.53134328,5599.29818,2665.197581,2546.111264
493763404,31,3.515644556,5620.358022,2563.849334,2731.158126
493759328,31,72.85663925,5632.782315,2885.581118,2664.137939
493761385,31,89.57235421,5142.323308,2864.032551,2434.729391
493759687,31,48.51485149,5372.053726,2653.162067,3417.805993
493765246,31,55.4075067,5573.769744,2684.138071,3691.551879
493764503,31,20.76758045,5825.106558,2748.859693,2517.878427
493762224,31,,5826.904053,,
493763117,31,33.11551529,5533.696799,2702.265719,2484.70948
493764908,31,51.04166667,5523.901945,2602.499613,3837.10926
493764845,31,,5523.266283,,
493763958,31,67.10679612,5724.21492,2816.417122,2510.09981
493762489,31,118.0231788,5761.709784,2864.232799,2818.684336
493762103,31,147.69129,5656.142857,2888.262833,1930.809176
493762178,31,114.1184632,5675.787813,2855.386415,2411.150457
493763329,31,68.96662959,5522.882455,2703.614828,4429.641022
493765215,31,118.942158,5362.973526,2650.415661,2872.569773
493762709,31,49.94337486,5597.614059,2988.734875,3341.119475
493765616,31,72.75789474,5991.364012,2921.877736,3094.556234
493765230,31,20.33138856,5774.818658,2670.581818,2552.561624
493763447,31,33.64902186,5498.636899,2831.41492,2820.522609
493764148,31,19.55555556,5686.840321,2733.639828,2483.86437
493762977,31,160.1806641,5635.289754,2762.556054,2679.290757
493762014,31,35.35792019,5824.886427,2851.574761,2598.965841
493761458,31,137.8148148,5335.071884,2793.541964,2236.136483
493759728,31,33.22840909,5423.161211,2945.272904,2725.164801
493762239,31,54.04411765,5746.254735,2810.16219,3075.864407
493761845,31,67.17334778,5484.822777,3041.851314,2299.01625
493763535,31,20.59574468,5622.969106,2808.657703,2625.21747
493762829,31,114.9774194,5748.234382,2722.538669,2545.282667
493760622,31,199.1272727,5323.722741,2682.095866,2299.064896
493759875,31,48.19672131,5534.345685,2703.950256,2743.69391
493764728,31,142.0530223,5891.186017,2910.163869,3719.53125
493759103,31,2.850847458,10232.86596,5187.433481,3282.138145
493765012,31,40.38461538,5745.311475,2772.225,3157.753653
493765539,31,133.555334,5774.895984,2922.235366,2686.955787
493759816,31,71.34752589,5322.480042,2492.349802,2839.659444
493760268,31,89.86348862,5649.597153,2760.492905,2656.692321
493762073,31,118.4152824,5608.705078,2816.417122,2113.596886
493759600,31,35.74694377,5275.295168,2601,2984.49172
493762888,31,111.9675393,5711.045209,2630.827982,2463.566614
493764381,31,0.252903226,5675.211462,2913.285678,2493.475453
493760415,31,49.60629921,5624.230607,,
493763988,31,35.1032413,5758.422638,2798.81373,2704.362834
493771500,32,217.589404,4631.977489,3011.275574,4360.984606
493770331,32,321.4719101,4540.665775,2978.217116,4519.956737
493768269,32,186.3330671,4506.319979,3207.987293,4261.929998
493771976,32,130.5604396,4581.000707,3149.889405,4373.65167
493768284,32,271.668993,4643.841785,2956.314464,4163.199398
493773368,32,179.2622951,4584.377639,3674.093508,4508.018202
493772662,32,103.1224018,4304.54299,3028.13366,4331.425599
493772472,32,188.3180253,4713.335649,2998.062125,4263.853993
493771414,32,255.2396061,4487.717958,3235.88922,4354.074473
493769403,32,155.9173004,4381.288273,3191.021203,4240.918575
493773525,32,173.3879493,4352.79847,3413.85985,4292.854866
493768355,32,288.4702108,4655.177495,3047.131633,4404.029045
493769069,32,173.2048574,4507.911194,2807.610822,4351.316548
493768877,32,197.7291876,4705.850689,3213.090909,4503.426276
493772091,32,264.800227,4731.410145,3140.403984,4266.542002
493773496,32,237.5651731,4408.240575,4352.81634,4499.54581
493769773,32,220.2636872,4781.54032,3051.624118,4406.013228
493771221,32,275.7935223,4707.613597,3040.189461,4171.133079
493768326,32,252.066605,4491.946461,3207.987293,4441.958111
493768922,32,239.2707692,4724.903266,3295.3566,4887.454212
493767367,32,123.8859517,3887.765867,4005.668106,4874.622833
493769905,32,157.5952941,4404.359436,2932.155125,3977.6
493768020,32,151.1918736,4598.630742,3249.808827,4331.425599
493773114,32,249.7740899,4579.421305,2840.625526,4382.583098
493767653,32,53.75502268,4335.138606,2860.01318,4333.570053
493769284,32,155.0330813,4532.155917,3429.893983,4406.811562
493772279,32,120.4155405,4647.336452,3102.980828,4257.847038
493770302,32,142.7487328,4514.986693,2952.60251,4526.976394
493773626,32,181.4435841,4174.72534,3206.540296,3967.694199
493769158,32,159.7127556,4484.55204,3099.479652,4537.924498
493773213,32,292.67884,4674.375753,3054.147824,4388.787793
493768371,32,133.8415584,4769.754014,3170.576362,4380.15534
493767782,32,142.658147,4451.167847,2978.217116,4507.310951
493772158,32,306.5061867,4785.826125,3127.845628,4099.8244
493771832,32,133.1570577,4745.472028,3148.213051,4341.691262
493773424,32,179.0665939,4741.855157,2978.067692,4069.042971
493768312,32,192.515625,4816.783392,3076.270479,4405.419864
493769538,32,156.2091918,4641.603967,3219.362257,4496.274575
493771774,32,211.0663812,4617.71398,3074.229558,4259.207155
493772705,32,216.632967,4366.325448,3045.307251,4354.074473
493768240,32,218.0707965,4655.160341,3393.46227,4086.66918
493770566,32,208.8305085,4538.38321,3011.275574,4374.174467
493771457,32,176.7510776,4570.503085,3084.948629,4462.963588
493773143,32,,4621.058904,,
493770171,32,146.720701,4477.008082,2978.218409,4372.966144
493768415,32,174.6805112,4687.805224,3339.434142,4171.795584
493768341,32,159.7127556,4768.815882,3113.002067,4503.778022
493767694,32,304.7919463,4540.780544,3049.473573,4308.335528
493772530,32,150.3434343,4643.841785,3262.77406,4426.679331
493773054,32,234.965435,4769.257573,3140.358585,4386.027983
493773268,32,255.2396061,4628.568634,3268.053629,4399.168086
493769143,32,128.4333653,4434.656339,2839.298131,4371.391028
493767392,32,163.192053,4389.095034,4430.379041,4296.882565
493772923,32,259.7873051,4717.80839,3367.188396,4240.244236
493767454,32,182.4527253,4521.918337,2967.779439,3960.693134
493768746,32,272.484,4645.845547,3247.783138,4632.164038
493770126,32,169.622544,4547.512146,3037.325681,4422.530615
493767252,32,125.8980032,4458.377551,3268.612134,4238.329768
493767497,32,,4475.885923,,
493771486,32,181.4435841,4570.08919,3119.511759,4489
493771961,32,125.9469965,4647.336452,3196.915493,4078.816493
493768034,32,183.4731544,4655.160341,2897.091397,4593.318783
493770832,32,189.1868512,4695.296694,2971.29984,4070.3434
493768703,32,170.859375,4779.184909,3215.283148,4861.378688
493770433,32,145.2885033,4692.098263,2874.218543,4495.321546
493771558,32,188.3180253,4578.828929,3127.364245,4290.041184
493773241,32,297.7967213,4773.866957,3003.611522,4343.063695
493772953,32,175.9924893,4765.133345,3206.540296,4446.143373
493772762,32,175.3089888,4519.081239,3232.190215,4159.414054
493767582,32,190.6537718,4506.163365,3047.831801,4132.171885
493769964,32,224.0181818,4557.062686,2993.659203,4353.178967
493770214,32,281.4917355,4491.725349,2847.281162,4555.274418
493768936,32,218.7968923,4663.967416,3148.213051,4679.841488
493767831,32,217.589404,4582.620007,3133.961295,5803.695425
493771616,32,128.0586826,4470.162873,3133.146291,5536.307973
493773439,32,192.7038123,4455.663001,3788.495381,4290.843848
493769509,32,196.1552239,4485.035945,3174.135608,4477.077957
493773684,32,154.3271889,4930.065457,2915.59405,3970.88469
493769832,32,113.0327696,4792.9798,3123.919925,4452.130792
493771472,32,141.602537,4753.623361,3035.923527,4596.931337
493767537,32,176.7510776,4487.548816,3095.23379,4079.469731
493767881,32,,4521.880712,,
493768580,32,199.5303644,4825.219089,3491.523438,4230.154822
493773581,32,266.3116438,4487.955858,2965.700677,4674.727002
493770996,32,208.8305085,4616.581664,3107.339967,4458.04456
493768534,32,163.5343968,4713.211167,3482.196126,4342.37737
493768050,32,315.3517034,4626.166263,3007.090341,4385.338573
493772996,32,114.9774194,4682.439193,3218.311547,4496.728753
493767566,32,248.7089552,4484.944817,3462.9234,4071.644661
493767483,32,205.5451128,4742.155835,2902.505256,3958.788039
493768183,32,176.7510776,4725.082347,2930.80203,4299.7473
493769236,32,107.6677051,4664.736209,3626.946566,4343.063695
493770849,32,148.5099778,4528.989345,2978.915572,4567.393907
493767666,32,326.3281437,4488.432082,2785.91125,4381.699953
493768444,32,233.756513,4492.049437,3284.33534,5391.650713
493772559,32,170.7825769,4628.54448,3307.194432,4443.352323
493772982,32,203.2329897,4859.895359,3295.068721,4279.71369
493772691,32,175.9924893,4617.144485,3268.612134,4442.492655
493768599,32,210.6153846,4805.966714,3432.513144,4463.209726
493770726,32,180.8587156,4505.028213,2766.007145,4006.971925
493773641,32,95.11926606,4535.134813,3142.294104,3911.313164
493772400,32,147.69129,4486.116345,3194.702584,4144.804324
493772139,32,153.2779238,4638.365653,2845.596011,4476.87712
493769787,32,145.2885033,4500.369402,2950.544948,4527.198235
493769494,32,172.6578947,4493.456392,3216.014559,4263.974416
493767313,32,288.4702108,5210.632646,3276.019632,4914.018997
493767880,32,213.813449,,3057.233126,4498.13684
493769479,32,198.1266332,4447.90691,3115.147978,4376.264373
493770756,32,193.6540732,4413.785507,2981.536288,4372.782304
493772850,32,164.1891892,4835.381011,3094.527277,4248.350486
493771370,32,244.2816754,4596.43042,3128.58298,4442.599363
493767468,32,173.3616201,4143.751046,2922.988709,4220.733569
493773227,32,203.8634953,4601.487007,2881.032717,4318.265912
493773567,32,244.2816754,4360.831917,2962.242537,4335.555573
493771902,32,216.632967,4762.66223,3140.403984,4312.075342
493767289,32,203.7458515,5160.207168,3072.570178,4499.187035
493767496,32,110.9221992,,3242.568807,4017.309627
493772486,32,225.0410959,4614.124737,3012.673242,4266.70336
493768095,32,169.447314,4503.797205,3011.275574,4538.959981
493773098,32,189.3717579,4859.895359,3257.511521,4289.351134
493769039,32,113.3923648,4384.206661,2988.728471,4405.419864
493768138,32,268.1929134,4670.953702,3242.568807,4490.569548
493768835,32,196.1552239,4603.588354,3469.067421,4396.57024
493771399,32,259.7873051,4747.131864,3204.500901,3744.568292
493773670,32,249.9853211,4765.913934,2822.778823,4241.593129
493767640,32,205.5641293,4375.59172,3056.653873,4241.593129
493773324,32,235.8837209,4840.246077,3115.444263,4220.733569
493771645,32,292.9935484,4671.24929,3123.041695,4201.15563
493770741,32,202.3983573,4565.963676,2948.490251,4341.813793
493767596,32,72.51578947,4500.572145,2951.230483,4030.868531
493767338,32,216.632967,4202.700491,3856.454532,4899.723424
493773142,32,163.8611389,,2913.393904,4404.029045
493768805,32,251.1184069,4620.486609,3126.177692,4396.39521
493770536,32,218.7968923,4476.298913,2985.216451,4230.931862
493773281,32,174.6805112,4736.462266,3380.822584,3971.0328
493768950,32,207.0756303,4640.618015,3380.06049,4435.603551
493768892,32,255.7993421,4641.687075,3446.898413,4302.2646
493772618,32,158.3404255,4693.56521,3176.380133,4425.295561
493772967,32,263.3058691,4853.835098,3063.584718,4354.537849
493772062,32,173.9395546,4607.866359,3137.496876,4351.316548
493772429,32,261.8282828,4499.966338,3206.540296,4255.141308
493772353,32,92.77852349,4611.144229,3204.314048,4089.950064
493769711,32,211.5193133,4499.816163,3139.365186,4261.929998
493773025,32,214.745098,4725.64415,3107.817245,4452.525375
493769298,32,104.5249267,4517.941105,3217.47838,4291.567692
493772018,32,241.2502585,4831.988951,3216.970493,4377.769339
493770633,32,252.4772727,4684.520147,2820.189371,4218.427267
493772032,32,242.2523364,4665.719944,3005.697847,4361.956363
493770081,32,233.5734597,4463.980134,3034.167581,4487.597626
493768820,32,188.1020642,4662.975735,3183.427156,4387.407454
493770111,32,136.8294178,4466.21697,3071.843114,4481.99688
493769360,32,174.1484099,4373.674678,3219.214369,4281.775209
493770317,32,84.39542226,4561.267014,2976.123711,4527.198235
493769465,32,223.0296367,4321.003385,3252.738562,4501.565029
493771587,32,,4824.37419,,
493769891,32,297.7967213,4501.354298,2947.254507,4390.980304
493768429,32,142.0530223,4707.613597,3128.296656,4253.804054
493770067,32,190.9487776,4615.558578,3178.277664,3924.917581
493771733,32,259.7873051,4470.162873,3049.473573,4252.415245
493768297,32,261.2502397,4628.721265,3194.215996,4208.670659
493770492,32,197.7291876,4278.155575,2942.343294,4079.146607
493769655,32,187.8333333,4592.401744,3169.109865,4652.923747
493770462,32,120.4155405,4530.000688,2860.01318,4549.586546
493768965,32,243.2627737,4730.58557,3360.413369,4987.530159
493770866,32,261.5347534,4588.064688,3125.635657,4290.173927
493772819,32,212.4310345,4685.540651,3121.2,4396.39521
493773128,32,218.8452158,4842.575849,2974.033247,3560.052355
493773383,32,168.5765673,4497.551583,3042.937371,4349.250396
493769816,32,114.607717,4561.059128,2822.688,4167.823707
493770598,32,234.9335347,4608.624785,3119.448688,4147.217356
493771328,32,84.2071066,4662.465737,2878.985075,4217.443619
493772864,32,327.4932362,4937.694275,3268.946999,3959.126201
493772122,32,182.25,4767.202888,2899.299401,4286.827457
493767737,32,152.5813953,4555.85954,2882.975638,4950.72
493769269,32,260.5306291,4649.554642,3109.898812,4441.805813
493772004,32,273.8133803,4697.688159,3149.157724,4129.533206
493773339,32,275.1368821,4779.985878,3234.408602,5540.015117
493770910,32,247.811811,4888.359862,3027.427472,4261.763992
493770925,32,299.432967,4606.243066,3066.416128,5744.148063
493768080,32,174.6805112,4671.425751,3096.647784,4230.154822
493768849,32,174.6805112,4586.790002,3275.624376,5049.888061
493770228,32,303.7725753,4660.351996,3033.795046,4446.143373
493773255,32,230.5227273,4806.817779,3192.492737,4280.033043
493767326,32,195.3575419,4330.037203,2956.726257,4019.241026
493773084,32,241.2502585,4756.085103,3149.645359,4363.508865
493771746,32,217.1101322,4619.790212,3063.584718,4310.70207
493769552,32,188.286533,4559.251627,3237.174048,4496.274575
493769434,32,163.6976048,4452.829475,3110.85911,4306.546155
493769847,32,127.1511628,4617.144485,3166.812427,5659.235755
493769949,32,151.877551,4392.498999,2852.628169,5759.914799
493767379,32,185.9693878,4354.242292,3326.971185,4861.689231
493773354,32,255.7993421,4741.840929,3603.769539,4472.925424
493768731,32,197.136,4626.778016,3789.481329,4483.338265
493768401,32,270.3214286,4763.80563,3086.776867,4228.142699
493767767,32,218.0271028,4496.004402,2902.505256,4406.115603
493771357,32,182.25,4605.411012,2900.472689,4301.797076
493769694,32,147.0428101,4536.914086,3215.283148,5094.453149
493773309,32,170.859375,4741.327511,3091.416026,5614.127521
493773410,32,185.9693878,4786.831543,3696.256433,4227.234385
493770156,32,296.8235294,4431.671546,2972.641236,4496.728753
493771080,32,223.0045249,4446.6752,3072.570178,4269.906782
493770288,32,128.0586826,4559.325004,2875.578798,4416.322103
493772790,32,236.3741007,4680.42027,3308.665979,4414.207186
493770096,32,140.5624344,4508.386613,3056.529019,4525.059064
493768519,32,152.2227273,4767.202888,3222.612264,4323.783581
493771690,32,302.76,4469.368178,2931.26327,5659.980371
493769627,32,235.8837209,4554.872145,3220.410023,4425.295561
493770880,32,164.9704433,4643.986313,2931.26327,4320.139714
493769388,32,176.4870188,4443.60994,3140.358585,4288.848067
493767276,32,119.6353846,4383.31485,3350.917344,4617.714553
493768565,32,187.2303371,4688.719679,3231.153814,4274.027782
493772457,32,203.8634953,4554.63547,3057.373764,5866.434133
493768226,32,143.7296137,4789.153659,3265.988006,4433.611181
493772372,32,288.038055,4617.71398,3157.960401,3963.872371
493769024,32,223.0045249,4621.058904,3086.074209,4100.572047
493772265,32,129.0830543,4552.114281,3115.147978,4292.928798
493768630,32,243.2627737,4765.466994,3222.961127,4659.049037
493769328,32,202.86,4487.548816,3021.086572,4147.409973
493772192,32,182.25,4961.001573,3044.467402,4039.907366
493771917,32,150.3434343,4769.257573,3113.901689,4280.033043
493771140,32,227.3771626,4522.669458,3120.884899,4443.179709
493768644,32,235.8837209,4648.327568,2996.895714,4419.497627
493771284,32,149.0055617,4489.679796,3064.29208,4375.147064
493768212,32,140.1213389,4602.958282,3076.270479,4259.207155
493767552,32,-3.54022082,4385.186465,3212.360827,4252.415245
493767752,32,142.658147,4475.700723,3229.800219,4163.199398
493769345,32,185.4524929,4303.090074,3133.961295,4318.95485
493769009,32,175.2403846,4506.163365,3119.448688,4456.081137
493770969,32,264.800227,4355.204118,3111.573101,4257.818339
493770200,32,300.092511,4552.910097,2976.123711,4415.633344
493769920,32,296.8235294,4408.778401,2902.505256,4444.554455
493768197,32,235.8837209,4754.615519,3058.227837,4312.075342
493770682,32,147.0428101,4623.033877,3295.068721,4604.64169
493772588,32,188.3180253,4731.410145,3447.771053,4332.791548
493771096,32,381.8513238,4754.629945,3002.083837,4423.912656
493771818,32,212.4310345,4848.997008,3180.758328,4096.183056
493772908,32,,,,4301.797076
493772574,32,213.3506494,4568.087385,3051.624118,5524.837401
493770895,32,212.4310345,4499.966338,3066.416128,4209.454775
493769054,32,220.2917847,4435.248717,2926.823761,4384.859997
493769374,32,151.875,4468.464998,3219.362257,4148.740337
493772236,32,91.14725275,4861.429764,3066.416128,4290.843848
493771167,32,187.4571429,4596.43042,3062.170974,4247.673781
493770507,32,209.7191489,4485.893426,2816.929587,3763.147922
493770581,32,248.7089552,4678.403999,3073.517601,3749.564724
493768474,32,140.710084,4537.552692,3426.828156,4454.297941
493772720,32,222,4643.841785,3156.106907,4331.39344
493770448,32,252.7508126,4633.680437,2842.618947,5406.08484
493769114,32,84.66270784,4323.198273,2947.805987,4363.754804
493773510,32,351.6435754,4224.16928,4359.261204,4336.944729
493772677,32,151.1918736,4433.866424,3120.884899,4376.913339
493771530,32,214.745098,4543.204448,3253.014266,4269.435799
493772177,32,185.7587769,4788.163697,3133.146291,4224.806981
493769934,32,188.1020642,4461.745536,2883.644697,4158.495258
493771847,32,141.1548999,4654.077399,3113.717042,4194.446662
493771874,32,192.7438308,4708.441803,3265.034642,4219.37751
493772747,32,241.2502585,4680.42027,3282.470397,4297.017302
493772294,32,244.2816754,4645.013257,3161.872802,5544.52071
493768863,32,236.8416244,4642.328909,3201.449275,4648.995375
493769876,32,36.53686827,4741.840929,2996.484076,4598.327476
493771270,32,255.2396061,4671.425751,3071.119241,5793.073823
493771660,32,280.045221,4680.42027,3072.094676,4078.816493
493771544,32,110.2360825,4389.186913,3057.937558,5778.005056
493773468,32,184.2977528,4536.037388,3108.719101,4159.243864
493771932,32,122.4845361,4647.336452,3090.39376,4278.003951
493770667,32,297.7967213,4647.962329,2993.223196,4442.01336
493771313,32,210.6153846,4588.212095,3242.272918,4210.584322
493769640,32,190.2846656,4575.453771,3502.862538,4831.21124
493769218,32,203.8634953,4494.421581,3022.420633,4476.410097
493770141,32,187.65762,4446.635826,3091.704447,4283.907252
493771036,32,158.5278107,4500.893458,2880.302503,4467.361219
493770650,32,255.2396061,4584.377639,3011.974246,4395.163788
493768907,32,232.5912263,4672.241263,3404.763766,4494.84696
493768980,32,178.2880435,4623.033877,3260.372176,4492.707236
493770522,32,245.3091483,4449.775009,3007.090341,3979.204029
493772501,32,176.1815252,4687.290623,3295.821192,4322.85721
493771630,32,294.2591793,4704.299965,2956.726257,4008.27289
493769084,32,168.5765673,4509.14688,3023.797904,4435.000157
493772633,32,142.658147,4585.862045,3177.838191,4191.100207
493768791,32,146.4606241,4704.299965,3192.773261,4624.485994
493773012,32,218.7968923,4832.027648,3066.03897,4318.265912
493769173,32,260.7502392,4557.436235,3056.258986,4346.498576
493771990,32,230.8384075,4659.841472,3075.654461,4255.141308
493767865,32,194.798419,4556.047092,3221.877849,4383.88917
493773200,32,199.1272727,4541.311311,3152.086492,4343.750237
493768168,32,222.3918017,4756.179473,3224.817518,4238.222505
493771442,32,170.859375,4747.131864,3047.326056,4364.073831
493768459,32,266.0976563,4561.657987,3323.611011,4472.127784
493770800,32,298.449069,4548.055429,2925.7417,4466.067552
493769979,32,268.8047059,4550.289182,2957.074012,4344.436996
493769567,32,196.1552239,4738.091316,3357.41099,4138.572381
493767410,32,206.0615578,4767.607025,4090.890853,3529.555622
493767722,32,225.0074319,4817.909123,2986.270877,4114.100547
493767626,32,144.1937567,4492.889274,2975.426564,4225.914611
493769741,32,95.55760369,4811.736116,3016.874041,4292.928798
493769313,32,80.57950264,4765.227372,3203.625651,4099.8244
493772444,32,158.3404255,4544.866608,2996.754609,4120.980723
493771704,32,230.8384075,4569.296322,3060.052801,4168.798711
493770477,32,128.0586826,4513.697344,2982.412773,4517.943073
493768615,32,236.6014199,4604.593145,3413.838065,4228.074676
493767960,32,254.6579439,4669.496891,3128.296656,3958.936677
493770770,32,182.655902,4512.691587,2982.412773,4363.754804
493773537,32,171.0804598,4286.478431,2990.135593,4338.948997
493772206,32,184.2977528,4790.261734,2852.090494,4297.017302
493769862,32,92.16,4579.209066,2962.242537,4622.115408
493767815,32,183.2681564,4405.246549,2930.80203,4335.128371
493773398,32,189.84375,4697.239879,3660.246924,4383.960402
493770258,32,185.7587769,4495.501177,2912.321483,4310.655324
493771428,32,185.9693878,4577.765537,3066.416128,4291.567692
493770982,32,207.0756303,4560.5929,3021.086572,4321.712803
493772836,32,212.0809091,4640.955771,3250.022989,4468.929041
493767301,32,93.93431484,4511.607615,3441.480039,4080.123178
493771008,32,234.965435,4612.599793,3082.798839,4435.000157
493773069,32,114.6883562,4914.604953,3393.031377,4115.599452
493768688,32,242.2523364,4681.239671,3396.865311,5032.439328
493770551,32,207.9493671,4678.553405,2877.621596,4147.409973
493772804,32,61.69253731,4591.412801,3039.72721,4435.000157
493770359,32,247.6528662,4605.378351,2875.578798,4529.790365
493769758,32,151.877551,4782.08484,2816.929587,4479.202816
493768660,32,286.8252632,4752.797903,3432.196956,4182.955369
493771572,32,276.6335025,4480.519693,3014.772178,4251.059461
493770389,32,292.67884,4800.505408,2851.876291,4623.540228
493768109,32,234.6971831,4725.082347,3160.905572,4363.754804
493767896,32,189.7362849,4568.503729,2891.697696,4437.780721
493767679,32,213.3506494,4567.28272,2875.578798,4282.741497
493771194,32,152.0499432,4561.657987,3055.121777,4311.715676
493770185,32,,,,4569.556514
493773040,32,356.5,4605.249869,3123.041695,4465.075067
493767611,32,241.2502585,4452.102703,2895.394575,4426.679331
493772894,32,147.0428101,4737.190227,3159.708124,4372.782304
493770613,32,189.6658537,4794.930224,3076.367408,4183.75677
493771066,32,224.0181818,4536.914086,3096.019318,4232.168862
493771515,32,278.8986694,4525.037347,3021.086572,4424.983981
493769612,32,160.6513222,4738.844274,3334.323203,4500.250627
493772776,32,304.4513966,4623.033877,3199.13147,4338.263972
493769254,32,159.7127556,4434.679132,3196.382546,4303.16468
493768123,32,197.136,4732.690746,3115.147978,4215.132351
493769202,32,167.0315682,4545.435256,3074.875028,4443.352323
493769099,32,119.072,4329.347804,2913.393904,4235.52986
493767354,32,140.5624344,4532.074746,3662.808541,4813.230814
493772047,32,234.6971831,4795.777385,3211.827529,4280.709836
493768154,32,292.4916357,4731.771545,3175.651606,4415.879076
493771675,32,180.8434399,4694.389221,3133.87055,4236.391129
493767440,32,93.61625282,4652.482438,3055.934322,4362.708991
493769523,32,158.631528,4466.574332,3138.223255,4403.056678
493767800,32,160.6513222,4647.336452,2947.122042,4353.858302
493773186,32,105.0383104,4603.816147,3250.022989,4312.075342
493772516,32,207.9493671,4794.930224,3098.7712,4558.12369
493770402,32,248.7089552,4497.769722,2884.451934,4458.04456
493771384,32,205.35,4570.503085,3010.577226,4212.114358
493772879,32,228.6960557,4556.047092,3359.662271,4228.813194
493772221,32,146.2433234,4655.554553,3018.978837,4198.188917
493770712,32,259.7873051,4645.013257,3104.180669,4044.383456
493770272,32,251.6601942,4426.220746,2942.343294,4222.644111
493770345,32,213.3506494,4663.934708,2774.82695,4525.059064
493771601,32,214.5114255,4521.482026,3113.171241,4337.639641
493773157,32,190.6537718,4632.889572,3055.554941,4039.958763
493770939,32,122.0650685,4754.443658,3057.233126,4395.010082
