Label,X Position (meters),Y Position (meters),AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP5_Distance (mm),AP6_Distance (mm),AP7_Distance (mm),AP8_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP5_Rssi,AP6_Rssi,AP7_Rssi,AP8_Rssi
27,5.52,-0.28,39925.2,51845.4,29095.05,50663.1,34775.4,36495.3,49249.5,21074.7,-62,-70,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39926.55,51834,29101.95,50671.2,34772.85,36487.05,49673.7,21076.65,-62,-70,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39927.3,51828.45,29105.25,50675.1,34771.65,36483.15,50374.5,21077.55,-62,-70,-54,-80,-54,-57,-73,-36
27,5.52,-0.28,39927.6,51825.6,29106.9,50677.2,34771.05,36481.05,49511.1,21078.15,-62,-70,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39928.05,51822.75,29108.7,50679.15,34770.3,36479.1,50595.3,21078.75,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39928.35,51820.05,29110.35,50681.1,34769.7,36477.15,49223.85,21079.05,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39928.65,51817.2,29112.15,50683.2,34769.1,36475.05,49017.45,21079.65,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39929.1,51814.35,29113.8,50685.15,34768.5,36473.1,49604.85,21080.1,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39929.4,51811.65,29115.45,50687.25,34767.75,36471,50603.1,21080.7,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39930.15,51806.1,29118.9,50691.15,34766.55,36466.95,49246.95,21081.6,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39930.45,51803.1,29120.4,50693.1,34765.95,36465,49240.5,21082.05,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39930.9,51800.4,29122.2,50695.35,34765.35,36462.9,49046.85,21082.65,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39931.5,51794.85,29125.65,50699.25,34764,36459,48811.05,21083.7,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39931.95,51792,29127.3,50701.35,34763.4,36456.9,49059.45,21084.15,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39932.55,51786.45,29130.6,50705.25,34762.2,36452.85,48697.5,21085.05,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39933,51783.6,29132.25,50707.35,34761.6,36450.75,48781.05,21085.65,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39933.6,51777.9,29135.7,50711.25,34760.25,36446.85,50238.75,21086.55,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39934.05,51775.2,29137.35,50713.35,34759.8,36444.9,48962.55,21087.15,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39934.35,51772.35,29139.15,50715.3,34759.05,36442.8,50476.35,21087.6,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39934.65,51769.5,29140.65,50717.4,34758.45,36440.7,49093.05,21088.05,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39934.95,51766.65,29142.45,50719.35,34757.85,36438.75,48706.65,21088.65,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39935.4,51763.95,29144.1,50721.3,34757.25,36436.8,50031.45,21089.1,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39936.15,51758.25,29147.55,50725.35,34755.9,36432.75,48718.95,21090,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39936.45,51755.55,29149.2,50727.45,34755.3,36430.65,48549.3,21090.6,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39936.75,51752.7,29150.85,50729.4,34754.7,36428.7,48713.1,21091.05,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39937.2,51749.85,29152.5,50731.35,34754.1,36426.75,48517.05,21091.5,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39937.8,51744.3,29155.95,50735.4,34752.9,36422.7,50749.2,21092.55,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39938.25,51741.45,29157.6,50737.35,34752.3,36420.75,50208.3,21093,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39938.55,51738.6,29159.4,50739.45,34751.55,36418.65,48543.75,21093.6,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39938.85,51735.75,29161.05,50741.4,34751.1,36416.7,48543.75,21094.05,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39939.3,51733.05,29162.7,50743.5,34750.35,36414.6,48569.1,21094.5,-62,-69,-54,-80,-54,-57,-71,-36
27,5.52,-0.28,39939.75,51730.2,29164.35,50745.45,34749.6,36412.5,48975.3,21095.1,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39940.05,51727.35,29166,50747.55,34749.15,36410.55,49012.5,21095.55,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39940.35,51724.65,29167.8,50749.5,34748.4,36408.6,49352.1,21096,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39940.65,51721.8,29169.45,50751.45,34747.8,36406.5,49626.3,21096.45,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39941.4,51716.1,29172.9,50755.5,34746.6,36402.6,49795.2,21097.5,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39941.85,51713.25,29174.55,50757.45,34746,36400.5,50131.05,21097.95,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,39942.15,51710.55,29176.2,50759.55,34745.4,36398.4,48778.05,21098.55,-62,-69,-54,-80,-54,-57,-72,-36
27,5.52,-0.28,40073.1,50671.8,29801.1,51502.65,34514.25,35653.05,48725.55,21282.45,-62,-69,-53,-80,-54,-56,-72,-36
27,5.52,-0.28,40073.4,50668.8,29802.75,51504.45,34513.65,35445.6,48725.4,21283.05,-62,-69,-53,-80,-54,-56,-72,-36
27,5.52,-0.28,40073.7,50666.1,29804.4,51506.55,34513.05,35418.6,48725.25,21283.5,-62,-69,-53,-80,-54,-56,-72,-36
27,5.52,-0.28,40074.45,50660.4,29807.7,51510.6,34511.85,35236.35,48724.95,21284.4,-62,-69,-53,-80,-54,-56,-72,-36
27,5.52,-0.28,40075.2,50654.85,29811.15,51514.65,34510.5,35418.6,48724.8,21285.45,-62,-69,-53,-80,-54,-57,-72,-36
27,5.52,-0.28,40075.5,50652.15,29812.8,51516.6,34509.9,35456.85,48724.65,21286.05,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40075.95,50649.15,29814.45,51518.7,34509.3,35623.65,48724.5,21286.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40076.55,50643.6,29817.9,51522.6,34508.1,35552.7,48724.2,21287.4,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40077,50640.75,29819.55,51524.7,34507.35,36119.85,48724.05,21287.85,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40077.3,50638.05,29821.35,51526.65,34506.75,37033.65,48723.9,21288.45,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40077.6,50635.2,29823,51528.6,34506.15,35449.35,48723.75,21289.05,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40078.05,50632.35,29824.65,51530.55,34505.55,35705.1,48723.6,21289.5,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40078.35,50629.65,29826.45,51532.65,34504.95,37470.9,48723.45,21289.95,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40078.8,50626.8,29828.1,51534.6,34504.35,37320,48723.3,21290.55,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40078.95,50623.95,29829.6,51536.7,34503.6,35926.5,48723.15,21291,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40079.4,50621.25,29831.4,51538.65,34503.15,36575.7,48723,21291.45,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40079.7,50618.4,29833.05,51540.75,34502.4,36367.65,48722.85,21291.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40080.45,50612.7,29836.5,51544.8,34501.2,35508.6,48722.7,21292.95,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40080.9,50609.85,29838.15,51546.75,34500.6,35653.05,48722.55,21293.4,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40081.2,50607.15,29839.95,51548.7,34500,35653.05,48722.4,21293.85,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40081.5,50604.3,29841.6,51550.8,34499.4,35642.4,48722.25,21294.45,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40081.95,50601.6,29843.25,51552.75,34498.65,35438.1,48722.1,21294.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40082.55,50595.9,29846.55,51556.65,34497.3,36697.8,48721.8,21295.95,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40082.85,50593.05,29848.35,51558.75,34496.7,35418.75,48721.65,21296.4,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40083.3,50590.2,29850,51560.7,34496.25,35467.5,48721.5,21296.85,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40083.75,50587.5,29851.65,51562.65,34495.65,37098.9,48721.35,21297.45,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40084.05,50584.65,29853.3,51564.9,34494.9,37082.25,48721.2,21297.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40084.35,50581.8,29855.1,51566.85,34494.3,37419.6,48721.05,21298.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40085.1,50576.25,29858.55,51570.9,34493.1,35812.5,48720.75,21299.4,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40085.7,50570.7,29861.85,51574.8,34491.75,35862,48720.6,21300.3,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40086.15,50567.85,29863.5,51576.9,34491.15,36703.35,48720.45,21300.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40086.45,50565,29865.15,51578.85,34490.55,35244.9,48720.3,21301.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40086.75,50562.15,29866.95,51580.8,34489.8,35844.6,48720.15,21301.8,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40087.2,50559.3,29868.45,51582.9,34489.2,37199.55,48720,21302.4,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40087.65,50556.6,29870.25,51584.85,34488.75,35680.35,48719.85,21302.85,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40087.8,50553.75,29871.9,51586.95,34488.15,35255.85,48719.7,21303.45,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40088.25,50550.9,29873.7,51588.9,34487.4,36139.5,48719.4,21303.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40088.85,50545.35,29877,51592.95,34486.05,37053.6,48719.25,21304.8,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40089.3,50542.5,29878.65,51594.9,34485.6,35264.25,48719.1,21305.25,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40089.6,50539.65,29880.45,51597,34485,35109.45,48718.95,21305.85,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40090.05,50536.95,29882.1,51598.95,34484.4,36475.95,48718.8,21306.3,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40090.65,50531.25,29885.4,51603,34483.05,36137.7,48718.65,21307.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40091.1,50528.55,29887.05,51604.95,34482.45,37132.5,48718.35,21307.8,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40091.4,50525.7,29888.85,51606.9,34481.7,37256.55,48718.2,21308.25,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40091.7,50523,29890.5,51608.85,34481.1,37059.3,48718.05,21308.85,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40092.15,50520.15,29892.15,51610.95,34480.5,37059.3,48717.9,21309.3,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40092.45,50517.3,29893.95,51613.05,34479.9,37059.3,48717.75,21309.9,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40092.9,50514.45,29895.6,51615,34479.3,37059.3,48717.6,21310.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40093.2,50511.6,29897.25,51616.95,34478.7,37238.7,48717.45,21310.8,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40093.5,50508.9,29898.9,51619.05,34478.1,37293.6,48717.3,21311.4,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40094.25,50503.2,29902.35,51622.95,34476.75,37187.55,48717.15,21312.3,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40094.55,50500.5,29904,51625.05,34476.15,36968.7,48717,21312.9,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40095,50497.65,29905.65,51627,34475.55,36928.05,48716.85,21313.35,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40095.75,50492.1,29909.1,51631.05,34474.35,37605.75,48716.55,21314.25,-62,-69,-53,-80,-53,-57,-72,-36
27,5.52,-0.28,40096.35,50486.4,29912.4,51635.1,34473,35418.75,48716.25,21315.3,-62,-69,-53,-80,-53,-56,-72,-36
27,5.52,-0.28,40224.45,49470,30523.8,52362,34246.95,35392.95,48664.95,21495.3,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40224.75,49467.3,30525.45,52363.95,35786.25,35392.8,48664.8,21495.75,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40225.2,49464.45,30527.1,52366.05,34852.35,35392.8,48664.65,21496.35,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40225.5,49461.6,30528.75,52368,34114.8,35392.65,48664.5,21496.8,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40226.25,49456.05,30532.2,52372.05,34992.45,35392.65,48664.35,21497.7,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40226.55,49453.2,30534,52374,34080.9,35392.5,48664.2,21498.15,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40226.85,49450.35,30535.5,52376.1,34524.75,35392.5,48664.05,21498.75,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40227.3,49447.65,30537.3,52378.05,35859.15,35392.35,48663.75,21499.2,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40228.05,49441.95,30540.75,52382.1,34715.55,35392.2,48663.6,21500.1,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40228.35,49439.1,30542.4,52384.05,34715.7,35392.2,48663.45,21500.7,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40228.8,49436.25,30544.05,52386.15,34715.7,35392.05,48663.3,21501.15,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40228.95,49433.55,30545.7,52388.1,34715.55,35392.05,48663.15,21501.75,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40229.4,49430.7,30547.35,52390.05,34768.2,35391.9,48663,21502.2,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40229.85,49428,30549,52392.15,36358.65,35391.9,48662.85,21502.8,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40230.15,49425,30550.8,52394.25,36395.4,35391.75,48662.7,21503.1,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40230.45,49422.3,30552.45,52396.2,36356.25,35391.75,48662.55,21503.7,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40231.2,49416.75,30555.75,52400.25,34584.45,35391.6,48662.4,21504.75,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40231.5,49413.9,30557.55,52402.2,34624.8,35391.6,48662.25,21505.2,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40231.95,49411.05,30559.2,52404.15,34481.25,35391.45,48662.1,21505.65,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40232.25,49408.2,30560.85,52406.25,34508.1,35391.45,48661.95,21506.25,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40233,49402.5,30564.3,52410.3,34708.05,35391.15,48661.5,21507.15,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40233.3,49399.8,30566.1,52412.25,34921.8,35391.15,48661.35,21507.75,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40234.05,49394.25,30569.25,52416.3,35110.65,35391,48661.2,21508.65,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40234.35,49391.4,30571.05,52418.25,34464.9,35391,48661.05,21509.25,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40234.65,49388.7,30572.7,52420.35,36246.3,35390.85,48660.9,21509.7,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40235.1,49385.7,30574.35,52422.3,34684.8,35390.85,48660.75,21510.3,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40235.4,49383,30576.15,52424.25,34667.7,35390.7,48660.6,21510.6,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40236.15,49377.45,30579.45,52428.3,36012.45,35390.55,48660.3,21511.65,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40236.9,49371.75,30582.9,52432.35,35658.75,35390.55,48660,21512.55,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40237.2,49368.9,30584.55,52434.45,34692,35390.4,48659.85,21513.15,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40237.8,49363.35,30588,52438.35,35884.2,35390.25,48659.55,21514.2,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40238.25,49360.5,30589.65,52440.45,34471.8,35390.1,48659.4,21514.65,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40238.7,49357.8,30591.3,52442.4,34275,35390.1,48659.25,21515.25,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40239,49354.95,30592.95,52444.35,34246.8,35389.95,48659.1,21515.7,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40239.3,49352.1,30594.75,52446.3,35303.85,35389.95,48658.95,21516.15,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40239.6,49349.25,30596.4,52448.4,34633.8,35389.8,48658.8,21516.6,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40240.8,49340.85,30601.5,52454.4,36697.95,35389.65,48658.5,21518.25,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40241.1,49338.15,30603.15,52456.5,35373.6,35389.5,48658.35,21518.55,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40241.4,49335.3,30604.8,52458.45,34804.2,35389.5,48658.2,21519,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40242.15,49329.6,30608.1,52462.5,35349,35389.35,48657.9,21520.05,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40242.45,49326.75,30609.9,52464.45,35794.05,35389.35,48657.75,21520.5,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40242.9,49324.05,30611.55,52466.4,34573.35,35389.2,48657.6,21521.1,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40243.2,49321.2,30613.2,52468.5,34037.55,35389.2,48657.45,21521.55,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40243.5,49318.5,30615,52470.45,34238.4,35389.05,48657.3,21522.15,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40243.95,49315.5,30616.65,52472.55,36219,35389.05,48657.15,21522.6,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40244.25,49312.65,30618.3,52474.5,34674.9,35388.9,48657,21523.05,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40244.55,49309.95,30619.95,52476.6,35403.15,35388.9,48656.85,21523.65,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40245,49307.1,30621.75,52478.55,36158.7,35388.75,48656.7,21524.1,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40245.6,49301.55,30625.05,52482.45,36030.9,35388.75,48656.55,21525.15,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40246.05,49298.7,30626.7,52484.55,36004.2,35388.6,48656.4,21525.6,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40246.35,49295.85,30628.35,52486.65,35974.65,35388.6,48656.25,21526.05,-62,-68,-52,-80,-53,-56,-72,-36
27,5.52,-0.28,40246.8,49293.15,30630.15,52488.45,34143.3,35388.45,48656.1,21526.5,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40247.4,49287.6,30633.45,52492.5,34012.5,35388.3,48655.8,21527.55,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40247.85,49284.75,30635.1,52494.6,33944.25,35388.3,48655.65,21528,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40248.15,49281.9,30636.9,52496.55,34221.15,35388.15,48655.5,21528.6,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40248.45,49279.05,30638.55,52498.65,35887.5,35388.15,48655.35,21529.2,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40377.6,48254.25,31254.9,53092.65,35783.85,35362.05,48603.6,21710.55,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40378.05,48251.55,31256.55,52324.95,35783.55,35362.05,48603.45,21711,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40378.35,48248.55,31258.35,53752.65,35783.25,35361.9,48603.3,21711.6,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40378.8,48245.85,31260,51164.4,35782.95,35361.9,48603.15,21712.05,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40378.95,48243,31261.65,46091.55,35782.8,35361.75,48603,21712.5,-62,-68,-52,-78,-52,-56,-72,-36
27,5.52,-0.28,40379.4,48240.15,31263.45,48842.4,35782.35,35361.75,48602.85,21712.95,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40380.15,48234.6,31266.75,38970.6,35781.9,35361.6,48602.7,21714,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40380.6,48231.9,31268.4,51621.15,35781.45,35361.45,48602.55,21714.6,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40380.9,48229.05,31270.05,52925.7,35781.15,35361.45,48602.4,21714.9,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40381.2,48226.2,31271.7,53513.85,35781,35361.3,48602.25,21715.5,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40381.5,48223.35,31273.5,53025.9,35780.7,35361.3,48602.1,21715.95,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40382.25,48217.8,31276.95,51208.35,35780.1,35361.15,48601.8,21716.85,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40382.7,48214.95,31278.6,51602.25,35779.8,35361.15,48601.65,21717.45,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40382.85,48212.25,31280.25,51630.15,35779.65,35361,48601.5,21718.05,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40383.3,48209.25,31281.9,47660.1,35779.35,35361,48601.35,21718.5,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40383.6,48206.55,31283.7,42035.55,35779.05,35360.85,48601.2,21718.95,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40383.9,48203.7,31285.35,47845.35,35778.75,35360.85,48601.05,21719.4,-62,-68,-52,-79,-52,-56,-72,-36
27,5.52,-0.28,40385.4,48192.6,31292.1,52059.6,35777.55,35360.55,48600.6,21721.5,-62,-68,-52,-80,-52,-56,-72,-36
27,5.52,-0.28,40513.5,47176.05,31903.05,52186.35,35674.8,35334.75,48549.3,21901.5,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40514.25,47170.5,31890.15,52187.1,35674.2,35334.6,48549,21902.4,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40514.55,47167.8,30047.7,52187.55,35673.9,35334.45,48548.85,21903,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40515,47164.95,29793.6,52187.85,35673.6,35334.45,48548.7,21903.45,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40515.3,47162.1,31032,52188.15,35673.3,35334.3,48548.55,21903.9,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40515.6,47159.25,30324.15,52188.45,35673.15,35334.3,48548.4,21904.35,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40516.8,47150.85,31339.05,52189.65,35672.1,35334.15,48547.95,21905.85,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40517.1,47148,31612.95,52189.95,35671.8,35334,48547.8,21906.3,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40517.4,47145.15,30453.15,52190.25,35671.65,35334,48547.65,21906.9,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40517.7,47142.45,29793.6,52190.55,35671.35,35333.85,48547.5,21907.35,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40518.45,47136.9,30978.75,52191.3,35670.75,35333.7,48547.35,21908.4,-62,-68,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40518.9,47133.9,30028.05,52191.75,35670.45,35333.7,48547.2,21908.85,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40519.2,47131.2,30028.05,52192.05,35670.3,35333.7,48547.05,21909.3,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40519.5,47128.35,30018.15,52192.35,35670,35333.55,48546.9,21909.9,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40519.95,47125.65,29805.9,52192.65,35669.7,35333.4,48546.75,21910.35,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40520.25,47122.8,31287.45,52192.95,35669.4,35333.4,48546.6,21910.8,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40520.55,47119.95,30243.9,52193.4,35668.95,35333.25,48546.45,21911.25,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40520.85,47117.25,29793.75,52193.7,35668.8,35333.25,48546.3,21911.85,-62,-67,-51,-80,-52,-56,-72,-36
27,5.52,-0.28,40521.6,47111.55,31803.75,52194.45,35668.2,35333.1,48546,21912.9,-62,-67,-51,-80,-52,-56,-72,-36
